,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,pm_acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
161,s999,"('mnm1', 4)",17,1,top,,,,zish,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,s999,"('mnm1', 4)",13,8,bot,,,,sigh,glibe,mafe,coss,pids,pror,load,tef,,,,,,,,word,nonword,nonword,nonword,nonword,nonword,word,nonword,,,,,,,,11,14,10,8,9,11,18,,,,,,,,,5,6,18,11,6,5,13,,,,,,,,,14.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,s999,"('mnm1', 4)",3,14,bot,,,,yit,bow,snow,brub,doort,fun,tratt,trial,som,slow,hair,phoused,tuv,way,,nonword,word,word,nonword,nonword,word,nonword,word,nonword,word,word,nonword,nonword,word,,4,2,14,20,17,5,12,10,20,11,6,13,8,,,19,13,6,16,9,6,4,8,12,14,19,10,3,,,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,s999,"('mnm1', 4)",9,11,top,,,,trin,tipe,vire,awn ,kins ,mone,huv,mep,firm,bare,roop,,,,,nonword,nonword,nonword,nonword,nonword,nonword,nonword,nonword,word,word,nonword,,,,,12,1,3,2,7,8,7,10,15,9,,,,,,3,8,16,15,11,4,10,2,19,12,,,,,,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,s999,"('mnm1', 4)",5,15,bot,,,,fight,nash,jots,hard,waj,voice,straight,grace,rould,flood,park,front,uncle,verm,gef,word,nonword,nonword,word,nonword,word,word,word,nonword,word,word,word,word,nonword,nonword,8,13,20,19,13,12,13,8,8,2,11,6,10,7,,16,16,12,7,15,20,10,13,12,17,18,14,4,5,,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,s999,"('maintain2', 5)",1,15,top,1.0,,,best,guide,mive,mine,plep,ate,turn,smopped,risp,five,yab,mig,thraist,act,reel,word,word,nonword,word,nonword,word,word,nonword,nonword,word,nonword,nonword,nonword,word,word,10,11,16,13,5,20,13,2,5,12,20,14,11,1,,9,16,20,12,18,17,15,20,2,18,14,10,13,2,,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,s999,"('maintain2', 5)",9,9,bot,0.0,,,pleck,thwaned,neek,klak,live,chup,march,roof,gherves,,,,,,,nonword,nonword,nonword,nonword,word,nonword,word,word,nonword,,,,,,,6,8,17,4,20,2,5,6,,,,,,,,2,2,16,2,16,17,18,17,,,,,,,,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,s999,"('maintain2', 5)",18,8,bot,0.0,,,speak,top,roil,both,shoot,tense,zeef,gang,,,,,,,,word,word,nonword,word,word,word,nonword,word,,,,,,,,6,11,20,7,11,14,20,,,,,,,,,14,19,4,13,13,20,13,,,,,,,,,19.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,s999,"('maintain2', 5)",18,10,bot,1.0,,,pern,peft,might,vlet,trash,twig,teach,dep,dark,gone,,,,,,nonword,nonword,word,nonword,word,word,word,nonword,word,word,,,,,,13,2,8,16,2,10,13,20,1,,,,,,,9,11,10,19,11,12,1,8,18,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,s999,"('maintain2', 5)",16,15,top,1.0,,,pide,wood,priest,loosh,bape,bime,cost,pride,chief,debt,raq,through,her,scare,thick,nonword,word,word,nonword,nonword,nonword,word,word,word,word,nonword,word,word,word,word,9,8,13,10,5,8,12,19,7,1,6,4,15,16,,1,4,12,9,4,3,1,12,4,18,1,13,13,1,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,s999,"('maintain2', 5)",10,2,bot,1.0,,,cook,nibe,,,,,,,,,,,,,,word,nonword,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,14.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,s999,"('maintain2', 5)",12,9,top,0.0,,,plose,nof,slap,vabe,neem,vrote,yote,courn,pour,,,,,,,nonword,nonword,word,nonword,nonword,nonword,nonword,nonword,word,,,,,,,17,10,5,14,3,4,9,6,,,,,,,,13,11,8,10,4,19,6,11,,,,,,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,s999,"('maintain2', 5)",11,12,bot,0.0,,,fast,grush,train,rare,griv,psop,throat,vup,threat,twourse,shroofs,fill,,,,word,nonword,word,word,nonword,nonword,word,nonword,word,nonword,nonword,word,,,,6,5,6,12,7,17,13,19,20,4,20,,,,,9,17,18,13,4,6,18,13,4,7,1,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,s999,"('maintain2', 5)",14,12,bot,0.0,,,skill,coom,sound,quap,storm,frope,freeze,hear,lose,purse,kire,slan,,,,word,nonword,word,nonword,word,nonword,word,word,word,word,nonword,nonword,,,,4,13,3,12,8,9,7,8,4,19,11,,,,,8,9,13,6,20,15,10,4,11,18,16,,,,,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,s999,"('maintain2', 5)",15,10,bot,1.0,,,thofe,rate,sleigh,bad,brilk,pull,coast,wrong,stand,daj,,,,,,nonword,word,word,word,nonword,word,word,word,word,nonword,,,,,,19,16,2,16,7,18,8,18,18,,,,,,,9,18,3,19,4,13,10,14,15,,,,,,,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,s999,"('maintain2', 5)",10,11,top,0.0,,,east,pain,gume,help,hing,mass,woil,lime,pool,phote,plife,,,,,word,word,nonword,word,nonword,word,nonword,word,word,nonword,nonword,,,,,17,4,5,12,18,6,5,3,12,4,,,,,,14,16,19,14,16,9,1,19,13,9,,,,,,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,s999,"('maintain2', 5)",1,13,bot,0.0,,,flaids,tibes,pef,bat,done,lack,dran,sink,skeel,blonde,born,bramp,fan,,,nonword,nonword,nonword,word,word,word,nonword,word,nonword,word,word,nonword,word,,,2,8,9,7,6,5,12,20,9,3,19,3,,,,14,17,11,6,12,20,8,4,17,5,15,11,,,,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,s999,"('maintain2', 5)",1,14,bot,1.0,,,spoop,age,down,box,wosh,wide,teez,rass,snirsts,twist,sick,jev,south,plist,,nonword,word,word,word,nonword,word,nonword,nonword,nonword,word,word,nonword,word,nonword,,10,5,15,15,6,13,13,3,10,17,7,16,15,,,6,11,5,19,20,2,11,7,3,2,18,4,1,,,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,s999,"('maintain2', 5)",20,5,top,1.0,,,poz,pit,melt,dawn,left,,,,,,,,,,,nonword,word,word,word,word,,,,,,,,,,,6,12,1,20,,,,,,,,,,,,14,6,17,16,,,,,,,,,,,,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,s999,"('maintain2', 5)",11,13,bot,1.0,,,aim,blixe,giant,lone,pist,risk,scroon ,plap,urn,grile,stalk,fair,gentle,,,word,nonword,word,word,nonword,word,nonword,nonword,word,nonword,word,word,word,,,18,14,4,15,20,6,14,13,3,10,12,12,,,,19,4,9,6,4,7,17,6,17,5,17,11,,,,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,s999,"('maintain2', 5)",4,14,top,1.0,,,crog,crime,blombed,treat,choop,frub,fear,build,dirt,reh,vrot,sisk,tusk,own,,nonword,word,nonword,word,nonword,nonword,word,word,word,nonword,nonword,nonword,word,word,,15,3,20,12,18,16,9,19,10,19,12,9,4,,,18,14,7,16,6,12,3,15,9,9,10,6,12,,,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,s999,"('maintain2', 5)",11,5,top,0.0,,,weck,sheem,hive,lomk,bump,,,,,,,,,,,nonword,nonword,word,nonword,word,,,,,,,,,,,13,2,19,17,,,,,,,,,,,,3,10,3,5,,,,,,,,,,,,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,s999,"('maintain2', 5)",5,8,bot,1.0,,,bleich,phlidd,sweet,chair,koge,thap,slice,leth,,,,,,,,nonword,nonword,word,word,nonword,nonword,word,nonword,,,,,,,,19,16,10,12,18,10,3,,,,,,,,,1,11,11,3,19,12,5,,,,,,,,,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,s999,"('maintain2', 5)",12,11,bot,0.0,,,fipe,gherked,weev,good,mild,zove,jang,pump,bleeced,strength,lizing,,,,,nonword,nonword,nonword,word,word,nonword,nonword,word,nonword,word,nonword,,,,,6,18,9,8,6,7,16,9,7,20,,,,,,5,2,18,1,3,3,19,18,20,19,,,,,,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,s999,"('maintain2', 5)",12,2,bot,0.0,,,gim,rosh,,,,,,,,,,,,,,nonword,nonword,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,s999,"('monitor2', 6)",14,14,bot,,,,wiggle,moom,lean,food,year,luck,tuh,bowl,raw,salt,mabe,news,deep,igs,,word,nonword,word,word,word,word,nonword,word,word,word,nonword,word,word,nonword,,6,6,18,19,6,12,13,9,11,3,20,16,14,,,16,13,10,12,3,19,10,8,8,11,4,6,14,,,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,s999,"('monitor2', 6)",3,10,bot,,,,yid,earth,bab,wool,fid,wef,natch,hink,find,blive,,,,,,nonword,word,nonword,word,nonword,nonword,nonword,nonword,word,nonword,,,,,,2,19,6,6,20,10,19,13,3,,,,,,,19,1,2,15,15,19,10,18,3,,,,,,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,s999,"('monitor2', 6)",8,9,top,,,,line,kaze,saw,thwepes,four,scene,brint,meeb,lock,,,,,,,word,nonword,word,nonword,word,word,nonword,nonword,word,,,,,,,19,1,13,20,10,16,9,8,,,,,,,,20,13,11,9,4,6,3,8,,,,,,,,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,s999,"('monitor2', 6)",3,8,bot,,,,moop,joke,pin,pol,night,toph,cray,hoosh,,,,,,,,nonword,word,word,nonword,word,nonword,nonword,nonword,,,,,,,,11,5,5,10,9,19,3,,,,,,,,,17,15,8,2,4,4,3,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,s999,"('monitor2', 6)",3,2,bot,,,,viff,boar,,,,,,,,,,,,,,nonword,word,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,6.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,s999,"('monitor2', 6)",16,1,bot,,,,yide,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,s999,"('monitor2', 6)",18,9,bot,,,,vlump,breath,leep,voj,braj,pass,right,blilns,labe,,,,,,,nonword,word,nonword,nonword,nonword,word,word,nonword,nonword,,,,,,,11,2,3,11,17,8,5,18,,,,,,,,19,9,2,2,4,4,6,18,,,,,,,,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,s999,"('monitor2', 6)",2,10,top,,,,bear,crix,pors,cade,lale,crank,scheme,fork,frez,deal,,,,,,word,nonword,nonword,nonword,nonword,word,word,word,nonword,word,,,,,,9,8,19,11,8,20,16,11,2,,,,,,,6,12,11,1,4,9,14,17,2,,,,,,,9.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,s999,"('monitor2', 6)",2,8,top,,,,hiff,roje,reach,pot,truth,peer,miss,tail,,,,,,,,nonword,nonword,word,word,word,word,word,word,,,,,,,,7,14,5,9,3,11,2,,,,,,,,,19,6,13,20,18,8,2,,,,,,,,,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,s999,"('monitor2', 6)",3,12,top,,,,match,babe,fize,geem,clet,branch,kef,low,men,beer,thought,steam,,,,word,word,nonword,nonword,nonword,word,nonword,word,word,word,word,word,,,,7,7,1,6,12,5,14,1,12,12,3,,,,,11,14,7,10,11,11,10,12,7,16,3,,,,,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,s999,"('monitor2', 6)",9,7,bot,,,,freb,course,kine,fault,tickle,street,kick,,,,,,,,,nonword,word,nonword,word,word,word,word,,,,,,,,,8,17,11,12,5,9,,,,,,,,,,15,11,5,6,7,9,,,,,,,,,,18.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,s999,"('monitor2', 6)",8,11,bot,,,,caught,guard,frank,sin,bunch,near,fripe,foot,fut,rent,us,,,,,word,word,word,word,word,word,nonword,word,nonword,word,word,,,,,7,5,7,14,5,14,1,16,16,8,,,,,,13,18,9,17,2,20,2,10,5,8,,,,,,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,s999,"('monitor2', 6)",2,13,top,,,,wait,dead,tid,pej,piece,poc,die,soom,loke,chain,place,broad,net,,,word,word,nonword,nonword,word,nonword,word,nonword,nonword,word,word,word,word,,,19,13,18,12,13,4,8,14,4,14,14,2,,,,15,20,12,14,15,5,1,18,11,11,9,2,,,,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,s999,"('monitor2', 6)",9,15,bot,,,,vams,safe,came,soad,def,horn,short,broop,shoge,fruit,tah,air,pret,fact,ship,nonword,word,word,nonword,nonword,word,word,nonword,nonword,word,nonword,word,nonword,word,word,8,2,1,16,16,7,3,2,11,15,1,7,4,9,,11,15,3,20,4,19,1,19,13,16,3,14,5,9,,12.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,s999,"('monitor2', 6)",2,12,bot,,,,poth,frirks,reth,holt,sum,end,soan,shrod,nish,worse,chage,veft,,,,nonword,nonword,nonword,nonword,word,word,nonword,nonword,nonword,word,nonword,nonword,,,,10,19,11,10,12,16,12,1,3,17,2,,,,,18,8,14,5,20,1,9,15,13,7,2,,,,,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,s999,"('monitor2', 6)",7,2,top,,,,trip,tear,,,,,,,,,,,,,,word,word,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,s999,"('monitor2', 6)",9,15,top,,,,next,stole,sest,treb,jad,borm,prab,mreen,hesh,bribe,smooth,sing,shrafe,pirt,blue,word,word,nonword,nonword,nonword,nonword,nonword,nonword,nonword,word,word,word,nonword,nonword,word,13,6,20,2,10,16,12,18,2,3,4,7,1,9,,7,20,14,16,2,3,10,4,12,1,3,13,8,9,,15.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,s999,"('monitor2', 6)",18,13,top,,,,crowd,judge,bropp,ligs,frost,eight,pash,dev,bomb,pimk,zin,holf,gev,,,word,word,nonword,nonword,word,word,nonword,nonword,word,nonword,nonword,nonword,nonword,,,13,11,9,8,20,13,5,3,3,15,20,18,,,,15,15,5,20,9,3,14,1,4,1,1,18,,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,s999,"('monitor2', 6)",8,11,bot,,,,dome,pile,slip,dag,stop,wurns,ploge,bill,saf,grind,ash,,,,,word,word,word,nonword,word,nonword,nonword,word,nonword,word,word,,,,,16,3,3,6,2,14,14,5,1,8,,,,,,2,4,7,13,14,5,12,3,6,8,,,,,,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,s999,"('monitor2', 6)",13,14,top,,,,lunch,wash,sole,slide,least,court,most,friend,text,cels,bef,rur,glynes,boomn,,word,word,word,word,word,word,word,word,word,nonword,nonword,nonword,nonword,nonword,,16,9,7,3,16,6,17,10,1,11,15,9,13,,,1,20,6,14,7,2,20,3,6,6,7,17,13,,,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,s999,"('mnm2', 7)",7,11,bot,,,,woox,plot,culs,point,looz,throw,greshed,burn,pok,drop,teel,,,,,nonword,word,nonword,word,nonword,word,nonword,word,nonword,word,nonword,,,,,19,16,9,18,13,14,20,11,18,12,,,,,,17,5,6,13,18,12,1,15,13,7,,,,,,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,s999,"('mnm2', 7)",20,10,top,,,,height,thin,krone,hint,state,write,stump,thit,tafe,yalled,,,,,,word,word,nonword,word,word,word,word,nonword,nonword,nonword,,,,,,2,1,17,11,12,5,19,4,20,,,,,,,6,7,5,15,10,7,4,19,11,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,s999,"('mnm2', 7)",16,15,bot,,,,coarse,claim,voot,toad,noun,sleep,forth,wife,dusk,tight,hig,zore,frutt,draw,soul,word,word,nonword,word,word,word,word,word,word,word,nonword,nonword,nonword,word,word,6,12,1,4,14,3,3,1,15,10,7,19,14,1,,10,7,6,6,17,8,18,12,4,5,11,6,6,16,,20.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,s999,"('mnm2', 7)",3,3,bot,,,,trace,kel,brire,,,,,,,,,,,,,word,nonword,nonword,,,,,,,,,,,,,10,13,,,,,,,,,,,,,,15,3,,,,,,,,,,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,s999,"('mnm2', 7)",9,12,top,,,,tox,wave,patch,clate,leeng,fint,route,plam,phot,mipp,gift,drid,,,,nonword,word,word,nonword,nonword,nonword,word,nonword,nonword,nonword,word,nonword,,,,6,11,1,19,19,7,6,16,18,12,9,,,,,3,14,4,13,8,1,8,1,19,13,13,,,,,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,s999,"('mnm2', 7)",12,13,bot,,,,yape,peld,phrague,frame,hund,zeet,learn,boog,plane,brev,gox,geg,will,,,nonword,nonword,nonword,word,nonword,nonword,word,nonword,word,nonword,nonword,nonword,word,,,17,4,5,1,16,2,18,16,6,1,4,17,,,,4,13,17,5,13,16,1,18,4,19,11,12,,,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,s999,"('mnm2', 7)",6,1,bot,,,,bofe,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,s999,"('mnm2', 7)",5,14,bot,,,,rax,hur,coach,film,felt,palt,wint,work,club,bev,seen,baze,nice,port,,nonword,nonword,word,word,word,nonword,nonword,word,word,nonword,word,nonword,word,word,,10,11,13,2,12,8,12,12,3,9,4,17,4,,,16,1,4,19,4,17,16,8,7,14,2,8,5,,,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,s999,"('mnm2', 7)",13,13,top,,,,teth,losh,veep,drax,earl,hok,hep,greem,him,van,brud,stone,foul,,,nonword,nonword,nonword,nonword,word,nonword,nonword,nonword,word,word,nonword,word,word,,,1,6,2,6,1,1,1,3,5,10,9,13,,,,10,11,8,2,7,7,12,10,6,1,3,10,,,,19.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,s999,"('mnm2', 7)",2,8,bot,,,,bore,fell,sude,plan,jite,praise,read,crite,,,,,,,,word,word,nonword,word,nonword,word,word,nonword,,,,,,,,5,5,10,12,19,14,11,,,,,,,,,9,17,14,6,7,6,2,,,,,,,,,15.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,s999,"('mnm2', 7)",12,10,bot,,,,panks,split,hurt,search,sold,art,flesh,goov,ripe,peeg,,,,,,nonword,word,word,word,word,word,word,nonword,word,nonword,,,,,,19,3,7,14,19,11,1,17,15,,,,,,,5,14,19,20,14,3,7,13,12,,,,,,,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,s999,"('mnm2', 7)",13,1,top,,,,howns,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,s999,"('mnm2', 7)",9,2,top,,,,float,yose,,,,,,,,,,,,,,word,nonword,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,12.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,s999,"('mnm2', 7)",19,8,top,,,,links,flid,cheds,tir,drain,pilk,chop,tough,,,,,,,,word,nonword,nonword,nonword,word,nonword,word,word,,,,,,,,10,10,4,12,10,1,19,,,,,,,,,15,13,14,7,18,15,6,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,s999,"('mnm2', 7)",17,14,top,,,,death,wask,zid,brupe,trav,preff,fleer,boofs,vice,trape,hope,card,swift,love,,word,nonword,nonword,nonword,nonword,nonword,nonword,nonword,word,nonword,word,word,word,word,,1,19,12,13,3,7,14,6,16,19,5,12,17,,,9,16,11,14,7,5,13,18,6,13,14,4,19,,,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,s999,"('mnm2', 7)",6,12,top,,,,grap,new,health,sketch,bis,high,care,teed,crod,plag,noosh,niff,,,,nonword,word,word,word,nonword,word,word,nonword,nonword,nonword,nonword,nonword,,,,16,16,3,19,15,17,5,2,3,14,6,,,,,19,3,15,7,7,8,15,11,17,12,17,,,,,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,s999,"('mnm2', 7)",6,9,top,,,,wesh,gem,day,pause,spell,ounce,fine,store,sork,,,,,,,nonword,word,word,word,word,word,word,word,nonword,,,,,,,20,7,16,12,7,3,3,6,,,,,,,,10,20,19,16,17,14,17,16,,,,,,,,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,s999,"('mnm2', 7)",3,9,top,,,,trend,fourth,preb,bit,barsh,smoals,crelp,nomk,pode,,,,,,,word,word,nonword,word,nonword,nonword,nonword,nonword,nonword,,,,,,,7,8,2,16,18,10,2,3,,,,,,,,4,1,11,17,6,15,7,17,,,,,,,,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,s999,"('mnm2', 7)",20,11,bot,,,,sef,wire,yine,drail,stragued,holks,call,pook,god,sand,date,,,,,nonword,word,nonword,nonword,nonword,nonword,word,nonword,word,word,word,,,,,10,13,1,9,13,12,6,19,9,5,,,,,,11,18,8,2,6,18,17,8,14,20,,,,,,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,s999,"('mnm2', 7)",5,15,bot,,,,phase,pife,sneiled,base,duf,eat,mofe,jemp,fare,hege,misk ,weeb,rung,warmth,foost,word,nonword,nonword,word,nonword,word,nonword,nonword,word,nonword,nonword,nonword,word,word,nonword,18,9,7,19,2,1,7,6,13,10,1,7,7,4,,4,2,8,12,16,4,2,18,2,16,4,14,19,5,,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,s999,"('base2', 8)",18,1,top,,,,whind,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,s999,"('base2', 8)",3,1,bot,,,,dust,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,s999,"('base2', 8)",18,1,bot,,,,frug,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
