,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,pm_acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
162,debug,"('mnm1', 4)",5,13,bot,,,,halt,smart,proth,help,small,three,wome,wind,zote,mooh,wesh,nept,year,,,word,word,nonword,word,word,word,nonword,word,nonword,nonword,nonword,nonword,word,,,13,9,19,11,18,3,17,11,7,18,20,16,,,,20,3,4,16,10,11,3,1,13,19,8,5,,,,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,debug,"('mnm1', 4)",7,8,top,,,,draw,yidge,sob,sose,bamp,bump,bleam,clane,,,,,,,,word,nonword,word,nonword,nonword,word,nonword,nonword,,,,,,,,11,1,13,8,17,15,7,,,,,,,,,15,12,16,3,8,13,17,,,,,,,,,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,debug,"('mnm1', 4)",12,12,top,,,,gas,howns,ter,jalp,bay,weev,rebe,vrot,brobe,twig,bet,toil,,,,word,nonword,nonword,nonword,word,nonword,nonword,nonword,nonword,word,word,word,,,,2,13,20,10,18,14,14,8,7,14,12,,,,,14,10,15,6,6,20,1,19,20,7,1,,,,,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,debug,"('mnm1', 4)",16,11,top,,,,slood,wave,space,freel,rise,talk,dace,grape,road,ghelms,faint,,,,,nonword,word,word,nonword,word,word,nonword,word,word,nonword,word,,,,,2,15,13,11,14,17,3,11,10,16,,,,,,14,9,1,14,20,11,10,2,20,4,,,,,,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,debug,"('maintain2', 5)",16,5,top,1.0,,,nath,suit,pipe,wait,earth,,,,,,,,,,,nonword,word,word,word,word,,,,,,,,,,,2,8,12,16,,,,,,,,,,,,15,15,17,20,,,,,,,,,,,,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,debug,"('maintain2', 5)",6,10,bot,1.0,,,grig,spring,phlidd,phrague,hib,ghost,science,aunt,late,crirrs,,,,,,nonword,word,nonword,nonword,nonword,word,word,word,word,nonword,,,,,,1,2,17,9,17,1,15,17,12,,,,,,,5,9,15,20,7,13,17,10,6,,,,,,,7.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,debug,"('maintain2', 5)",13,8,bot,0.0,,,dem,thin,send,range,pams,zeet,still,text,,,,,,,,nonword,word,word,word,nonword,nonword,word,word,,,,,,,,12,11,4,3,8,18,2,,,,,,,,,16,10,5,6,12,12,16,,,,,,,,,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,debug,"('maintain2', 5)",13,1,bot,1.0,,,scotch,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,debug,"('maintain2', 5)",9,8,top,0.0,,,core,nast,wip,roof,crawl,saj,miss,quim,,,,,,,,word,nonword,nonword,word,word,nonword,word,nonword,,,,,,,,5,10,18,11,14,16,13,,,,,,,,,20,7,4,17,5,4,20,,,,,,,,,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,debug,"('maintain2', 5)",14,14,top,0.0,,,yone,stork,mants,srone,pob,sink,pafe,route,wrong,phleized,chain,seen,risp,griv,,nonword,word,nonword,nonword,nonword,word,nonword,word,word,nonword,word,word,nonword,nonword,,11,8,7,1,13,10,13,10,1,13,10,12,9,,,7,1,18,17,18,11,15,12,6,8,11,17,16,,,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,debug,"('maintain2', 5)",13,11,bot,1.0,,,thofe,prip,pist,man,vest,drulse,come,rung,pung,brave,thuff,,,,,nonword,nonword,nonword,word,word,nonword,word,word,nonword,word,nonword,,,,,20,3,18,8,8,3,16,1,11,5,,,,,,1,2,15,20,15,1,5,9,9,13,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,debug,"('maintain2', 5)",4,2,top,1.0,,,zish,plan,,,,,,,,,,,,,,nonword,word,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,debug,"('maintain2', 5)",17,15,top,0.0,,,poc,sweat,sing,plime,plant,loff,scratch,fun,day,thate,doort,reh,fur,klife,crofe,nonword,word,word,nonword,word,nonword,word,word,word,nonword,nonword,nonword,word,nonword,nonword,13,12,14,11,16,2,8,1,5,15,18,13,8,7,,1,18,20,3,14,20,2,14,9,4,10,10,18,6,,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,debug,"('maintain2', 5)",7,12,bot,1.0,,,hog,arch,face,teed,spranc,tall,grik,bomb,hint,sisk,soft,red,,,,word,word,word,nonword,nonword,word,nonword,word,word,nonword,word,word,,,,4,2,20,15,5,9,19,14,20,9,4,,,,,8,8,19,13,4,6,4,15,5,2,7,,,,,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,debug,"('maintain2', 5)",1,13,bot,0.0,,,wof,loov,sum,trutes,plape,fut,hule,bilk,geep,camp,ash,grace,gret,,,nonword,nonword,word,nonword,nonword,nonword,nonword,nonword,nonword,word,word,word,nonword,,,12,13,19,19,4,6,13,4,10,2,9,13,,,,4,12,16,9,2,13,8,7,17,13,12,5,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,debug,"('maintain2', 5)",2,13,bot,0.0,,,course,scroon ,yoon,dusk,prosh,dear,crush,ched,hoon,lant,duve,warl,speech,,,word,nonword,nonword,word,nonword,word,word,nonword,nonword,nonword,nonword,nonword,word,,,7,14,20,16,3,11,18,5,9,9,3,10,,,,19,16,5,3,4,1,4,17,14,3,12,8,,,,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,debug,"('maintain2', 5)",20,11,top,0.0,,,cup,rek,bag,will,blonde,edge,tash,brev,speds,boosh,tear,,,,,word,nonword,word,word,word,word,nonword,nonword,nonword,nonword,word,,,,,8,18,17,13,16,8,17,14,2,11,,,,,,11,7,10,10,6,2,4,4,18,2,,,,,,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,debug,"('maintain2', 5)",12,15,bot,1.0,,,jool,write,fly,month,bowl,law,worse,voice,room,vup,hall,weeg,spell,fruit,rule,nonword,word,word,word,word,word,word,word,word,nonword,word,nonword,word,word,word,17,3,4,20,20,18,6,2,9,5,20,4,10,18,,16,9,20,16,17,19,18,7,19,8,15,18,17,12,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,debug,"('maintain2', 5)",20,1,top,1.0,,,freight,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,debug,"('maintain2', 5)",3,10,bot,0.0,,,gwombed,peath,nool,hear,bov,brafe,sent,tef,wise,raw,,,,,,nonword,nonword,nonword,word,nonword,nonword,word,nonword,word,word,,,,,,8,14,17,8,7,13,16,1,7,,,,,,,2,6,7,16,20,8,4,19,5,,,,,,,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,debug,"('maintain2', 5)",4,9,top,1.0,,,port,palf,preff,shock,fail,slept,bite,reeg,far,,,,,,,word,nonword,nonword,word,word,word,word,nonword,word,,,,,,,1,11,8,7,5,8,10,4,,,,,,,,10,8,19,2,18,16,7,13,,,,,,,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,debug,"('maintain2', 5)",5,12,bot,0.0,,,foop,knee,pej,burn,gnebe,thoke,giant,fint,straight,snow,belt,step,,,,nonword,word,nonword,word,nonword,nonword,word,nonword,word,word,word,word,,,,1,11,12,2,14,17,18,9,16,2,1,,,,,13,3,7,11,11,16,16,13,2,19,7,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,debug,"('maintain2', 5)",7,14,bot,0.0,,,crelp,plamps,chage,next,mild,smalmed,grade,vice,bible,firp,prap,toff,battle,gire,,nonword,nonword,nonword,word,word,nonword,word,word,word,nonword,nonword,nonword,word,nonword,,5,5,10,2,3,4,2,14,20,18,19,12,5,,,4,17,6,17,6,2,19,17,10,19,3,8,14,,,19.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,debug,"('maintain2', 5)",13,9,bot,1.0,,,shreeg,yit,thought,mass,flow,tell,hiff,hing,earn,,,,,,,nonword,nonword,word,word,word,word,nonword,nonword,word,,,,,,,15,17,15,14,17,15,19,4,,,,,,,,4,12,17,15,16,9,20,13,,,,,,,,18.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,debug,"('monitor2', 6)",20,3,top,,,,craf,gick,whab,,,,,,,,,,,,,nonword,nonword,nonword,,,,,,,,,,,,,14,20,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,debug,"('monitor2', 6)",18,11,bot,,,,trav,proud,pile,thamp,blears,plot,hode,gilms,velks,treb,limt,,,,,nonword,word,word,nonword,nonword,word,nonword,nonword,nonword,nonword,nonword,,,,,5,8,1,17,19,11,14,4,12,18,,,,,,10,13,10,3,3,13,11,5,14,18,,,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,debug,"('monitor2', 6)",1,13,top,,,,peeg,forth,brud,woox,dag,flace,mife,length,health,riz,lap,sotched,meez,,,nonword,word,nonword,nonword,nonword,nonword,nonword,word,word,nonword,word,nonword,nonword,,,10,2,10,16,17,14,4,2,4,13,8,1,,,,13,9,4,12,19,15,10,11,10,3,4,1,,,,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,debug,"('monitor2', 6)",15,10,bot,,,,egg,mipp,hide,debt,twalked,frost,wool,yalled,sigh,fill,,,,,,word,nonword,word,word,nonword,word,word,nonword,word,word,,,,,,1,16,14,5,8,1,17,16,15,,,,,,,18,11,11,20,1,2,2,2,15,,,,,,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,debug,"('monitor2', 6)",5,13,top,,,,muke,gume,snub,grip,bude,wid,straw,twist,chup,brif,tickle,sipe,sore,,,nonword,nonword,word,word,nonword,nonword,word,word,nonword,nonword,word,nonword,word,,,15,6,9,16,12,4,13,3,7,9,13,5,,,,8,10,12,3,1,1,15,17,16,13,6,5,,,,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,debug,"('monitor2', 6)",3,8,top,,,,raise,reel,ring,lead,card,lift,wez,blue,,,,,,,,word,word,word,word,word,word,nonword,word,,,,,,,,18,19,2,5,9,15,3,,,,,,,,,8,14,15,14,18,10,3,,,,,,,,,8.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,debug,"('monitor2', 6)",20,12,bot,,,,plug,clear,mone,fath,rhabs,wall,knaise,gip,hur,dack,cube,kaze,,,,word,word,nonword,nonword,nonword,word,nonword,nonword,nonword,nonword,word,nonword,,,,17,13,1,3,15,19,11,18,13,13,20,,,,,9,6,6,6,12,3,6,9,1,10,20,,,,,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,debug,"('monitor2', 6)",20,15,top,,,,foost,mep,tren,real,cost,thas,flood,pan,nibe,theme,neat,bail,tuh,cheds,loud,nonword,nonword,nonword,word,word,nonword,word,word,nonword,word,word,word,nonword,nonword,word,4,9,10,5,13,12,19,4,14,12,10,18,4,20,,12,1,7,3,17,8,4,2,5,16,7,19,19,20,,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,debug,"('monitor2', 6)",20,14,top,,,,snail,phase,sherve,voon,buy,throat,tox,need,hin,kips,head,drain,glynes,pool,,word,word,nonword,nonword,word,word,nonword,word,nonword,nonword,word,word,nonword,word,,10,14,10,1,6,14,14,4,12,11,8,2,20,,,8,8,13,7,3,17,16,11,2,17,19,1,20,,,12.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,debug,"('monitor2', 6)",14,15,top,,,,veeg,rax,niff,stout,crook,pilk,watch,foot,broad,raq,dare,frank,tip,film,close,nonword,nonword,nonword,word,word,nonword,word,word,word,nonword,word,word,word,word,word,20,10,9,11,8,11,20,10,15,19,15,10,19,14,,12,9,15,2,11,3,10,7,20,15,7,12,12,14,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,debug,"('monitor2', 6)",17,12,bot,,,,poor,whek,youth,holt,tarb,thunds,droom,match,test,yeen,sithe,wear,,,,word,nonword,word,nonword,nonword,nonword,nonword,word,word,nonword,nonword,word,,,,4,18,19,7,9,18,15,16,14,20,17,,,,,11,15,15,2,2,4,10,2,10,7,17,,,,,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,debug,"('monitor2', 6)",16,8,bot,,,,risk,wrep,buv,rent,drove,wiggle,tarsh,bone,,,,,,,,word,nonword,nonword,word,word,word,nonword,word,,,,,,,,19,8,14,14,19,2,16,,,,,,,,,17,12,13,19,15,11,16,,,,,,,,,17.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,debug,"('monitor2', 6)",17,10,top,,,,firm,wint,oil,som,task,stake,note,snan,waste,show,,,,,,word,nonword,word,nonword,word,word,word,nonword,word,word,,,,,,12,1,13,12,3,9,14,2,17,,,,,,,8,18,8,19,18,1,19,20,17,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,debug,"('monitor2', 6)",15,11,bot,,,,ground,desk,smooth,kreesh,arm,dream,nice,leth,cut,each,best,,,,,word,word,word,nonword,word,word,word,nonword,word,word,word,,,,,17,17,11,16,8,13,20,5,20,15,,,,,,16,14,3,10,12,6,18,14,3,15,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,debug,"('monitor2', 6)",4,14,top,,,,lone,shame,vime,fight,playing,tord,milp,jup,coarse,vabe,mig,term,sin,piece,,word,word,nonword,word,word,nonword,nonword,nonword,word,nonword,nonword,word,word,word,,19,13,10,12,16,18,7,7,7,12,11,17,4,,,7,16,13,18,11,12,11,17,6,9,10,18,4,,,12.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,debug,"('monitor2', 6)",14,7,bot,,,,hold,keme,thraist,yoof,disc,sment,nive,,,,,,,,,word,nonword,nonword,nonword,word,nonword,nonword,,,,,,,,,15,4,8,3,12,14,,,,,,,,,,19,17,12,8,16,14,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,debug,"('monitor2', 6)",17,9,bot,,,,drease,tibe,warn,troused,palt,throw,guf,hax,rice,,,,,,,nonword,nonword,word,nonword,nonword,word,nonword,nonword,word,,,,,,,11,12,7,3,18,12,20,17,,,,,,,,12,11,12,1,3,8,6,17,,,,,,,,9.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,debug,"('monitor2', 6)",17,4,bot,,,,pump,pash,boar,wel,,,,,,,,,,,,word,nonword,word,nonword,,,,,,,,,,,,7,7,17,,,,,,,,,,,,,5,15,17,,,,,,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,debug,"('monitor2', 6)",3,9,top,,,,kept,bad,brabe,duv,roop,dran,wape,guy,bhim,,,,,,,word,word,nonword,nonword,nonword,nonword,nonword,word,nonword,,,,,,,11,4,16,4,10,4,8,3,,,,,,,,7,13,4,16,9,8,19,3,,,,,,,,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,debug,"('monitor2', 6)",2,5,bot,,,,lean,troz,eat,teg,seat,,,,,,,,,,,word,nonword,word,nonword,word,,,,,,,,,,,15,1,17,2,,,,,,,,,,,,1,9,15,2,,,,,,,,,,,,12.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,debug,"('mnm2', 7)",4,13,bot,,,,pull,wire,taste,tea,wabe,priest,bomn,neethe,pook,teesk,coss,yid,sork,,,word,word,word,word,nonword,word,nonword,nonword,nonword,nonword,nonword,nonword,nonword,,,8,13,8,3,19,20,3,17,20,20,15,9,,,,16,9,12,16,3,16,2,5,6,3,11,4,,,,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,debug,"('mnm2', 7)",13,8,bot,,,,paid,queen,crown,pound,god,sleep,try,shoot,,,,,,,,word,word,word,word,word,word,word,word,,,,,,,,10,12,17,16,9,11,3,,,,,,,,,12,10,11,20,15,1,13,,,,,,,,,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,debug,"('mnm2', 7)",18,14,top,,,,fid,dest,done,rige,cast,file,weth,thark,might,rhype,gim,trabe,skeel,borm,,nonword,nonword,word,nonword,word,word,nonword,nonword,word,nonword,nonword,nonword,nonword,nonword,,4,16,5,11,13,8,17,20,17,5,11,2,18,,,14,12,6,17,2,2,5,14,6,16,13,1,6,,,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,debug,"('mnm2', 7)",11,3,bot,,,,roke,damv,wog,,,,,,,,,,,,,nonword,nonword,nonword,,,,,,,,,,,,,10,12,,,,,,,,,,,,,,19,11,,,,,,,,,,,,,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,debug,"('mnm2', 7)",9,14,top,,,,care,treat,learn,klode,cent,brel,quart,doof,wood,came,jophe,stegs,hop,town,,word,word,word,nonword,word,nonword,word,nonword,word,word,nonword,nonword,word,word,,2,7,8,5,20,16,1,11,16,17,10,12,9,,,6,5,5,11,2,3,17,13,15,14,6,11,4,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,debug,"('mnm2', 7)",20,11,bot,,,,sove,sense,komps,team,gherked,glep,hiv,frot,dirt,fing,bize,,,,,nonword,word,nonword,word,nonword,nonword,nonword,nonword,word,nonword,nonword,,,,,13,13,15,2,5,2,18,3,14,11,,,,,,3,14,7,3,15,13,3,7,4,20,,,,,,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,debug,"('mnm2', 7)",7,5,bot,,,,lump,tool,ming,two,bek,,,,,,,,,,,word,word,nonword,word,nonword,,,,,,,,,,,9,4,1,17,,,,,,,,,,,,14,2,19,7,,,,,,,,,,,,11.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,debug,"('mnm2', 7)",2,10,top,,,,sex,title,purse,mibe,spog,gang,pife,rast,war,mik,,,,,,word,word,word,nonword,nonword,word,nonword,nonword,word,nonword,,,,,,9,17,4,9,12,3,14,3,2,,,,,,,3,14,5,1,3,4,3,9,13,,,,,,,20.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,debug,"('mnm2', 7)",19,12,bot,,,,reign,naj,plel,net,stump,zipe,jail,jeesh,cule,bush,save,clet,,,,word,nonword,nonword,word,word,nonword,word,nonword,nonword,word,word,nonword,,,,16,3,14,5,18,11,7,8,4,18,16,,,,,7,7,20,17,13,17,14,4,3,14,19,,,,,20.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,debug,"('mnm2', 7)",5,15,bot,,,,chair,sweet,klest,tense,plex,site,blow,vrofe,fuel,kid,ceck,hair,smack,gate,walk,word,word,nonword,word,nonword,word,word,nonword,word,word,nonword,word,word,word,word,12,9,3,15,7,4,9,10,4,6,19,6,20,4,,15,8,8,7,2,3,3,13,13,15,20,16,14,5,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,debug,"('mnm2', 7)",20,15,top,,,,case,court,fell,glimpse,flide,lix,lens,crime,cold,wube,wegs,hal,frame,stone,proof,word,word,word,word,nonword,nonword,word,word,word,nonword,nonword,nonword,word,word,word,15,1,12,6,19,1,16,10,17,10,7,1,13,20,,13,15,14,3,6,12,7,16,4,15,14,19,5,17,,18.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,debug,"('mnm2', 7)",16,3,bot,,,,floor,tin,caught,,,,,,,,,,,,,word,word,word,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,14,16,,,,,,,,,,,,,,15.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,debug,"('mnm2', 7)",4,12,top,,,,nake,shrod,span,plunge,tipe,borne,look,plist,viv,game,cool,move,,,,nonword,nonword,word,word,nonword,word,word,nonword,nonword,word,word,word,,,,13,14,18,10,3,6,10,20,1,10,4,,,,,7,17,5,14,9,5,8,16,15,3,11,,,,,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,debug,"('mnm2', 7)",10,10,top,,,,state,ounce,wild,snat,place,brop,vams,house,reen,hook,,,,,,word,word,word,nonword,word,nonword,nonword,word,nonword,word,,,,,,17,9,7,11,14,6,19,7,10,,,,,,,3,16,16,1,6,14,3,20,15,,,,,,,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,debug,"('mnm2', 7)",17,1,bot,,,,booq,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,debug,"('mnm2', 7)",7,9,bot,,,,race,simp,pride,tale,def,choose,lich,leap,phuf,,,,,,,word,nonword,word,word,nonword,word,nonword,word,nonword,,,,,,,8,20,3,4,14,3,20,11,,,,,,,,17,16,15,6,9,9,4,7,,,,,,,,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,debug,"('mnm2', 7)",2,8,bot,,,,king,crank,sape,sight,whup,lifs,bar,prin,,,,,,,,word,word,nonword,word,nonword,nonword,word,nonword,,,,,,,,1,10,20,4,14,3,13,,,,,,,,,12,12,19,12,11,5,2,,,,,,,,,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,debug,"('mnm2', 7)",16,13,bot,,,,force,joom,coad,splant,train,waint ,feth,light,skill,yard,want,play,height,,,word,nonword,nonword,nonword,word,nonword,nonword,word,word,word,word,word,word,,,4,10,8,13,20,13,19,18,1,7,8,3,,,,2,15,9,10,13,17,10,6,9,8,3,16,,,,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,debug,"('mnm2', 7)",6,11,top,,,,chop,grokk,koog,quick,kire,sit,thip,ship,jole,bleck,kab,,,,,word,nonword,nonword,word,nonword,word,nonword,word,nonword,nonword,nonword,,,,,13,3,15,3,14,1,2,11,5,6,,,,,,15,2,13,13,11,13,11,12,10,12,,,,,,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,debug,"('mnm2', 7)",5,9,bot,,,,weight,sold,weeb,guard,school,stalk,moon,yate,klak,,,,,,,word,word,nonword,word,word,word,word,nonword,nonword,,,,,,,20,4,7,19,20,14,13,13,,,,,,,,16,16,11,9,6,6,6,5,,,,,,,,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,debug,"('base2', 8)",2,1,bot,,,,load,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,debug,"('base2', 8)",11,1,bot,,,,shaze,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,debug,"('base2', 8)",15,1,bot,,,,breep,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,debug,"('base2', 8)",8,1,top,,,,freb,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
